cell_type,current_sp,time,current,voltage
GREPOW - 32-0003,120,2019-11-03T15:46:31.355379,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:31.958198,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:32.567854,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:33.177459,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:33.788631,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:34.391499,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:35.001257,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:35.603089,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:36.211904,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:36.814683,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:37.432229,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:38.026315,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:38.635087,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:39.244232,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:39.852204,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:40.462749,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:41.066777,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:41.701960,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:42.297985,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:42.900632,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:43.503591,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:44.106056,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:44.701927,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:45.304777,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:45.907799,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:46.518362,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:47.120072,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:47.729209,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:48.338832,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:48.942533,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:49.546666,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:50.149022,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:50.758780,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:51.360985,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:51.970295,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:52.572731,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:53.182249,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:53.786057,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:54.394336,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:55.002861,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:55.604279,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:56.212700,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:56.821144,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:57.425792,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:58.035554,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:58.637934,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:59.247319,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:46:59.850122,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:00.459862,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:01.061382,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:01.709103,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:02.304828,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:02.905875,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:03.500701,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:04.102205,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:04.710595,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:05.327979,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:05.929326,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:06.529078,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:07.139185,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:07.748891,119.96,3.243
GREPOW - 32-0003,120,2019-11-03T15:47:08.352794,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:08.953965,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:09.565520,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:10.166879,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:10.776645,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:11.377527,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:11.986817,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:12.596830,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:13.198992,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:13.802124,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:14.410360,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:15.019190,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:15.627067,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:16.235428,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:16.843170,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:17.454710,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:18.090266,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:18.695219,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:19.292322,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:19.887980,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:20.485396,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:21.089527,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:21.694643,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:22.297983,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:22.894093,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:23.498614,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:24.101811,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:24.706013,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:25.310264,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:25.913461,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:26.517827,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:27.121207,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:27.731144,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:28.333123,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:28.937826,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:29.543453,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:30.146767,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:30.750126,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:31.352985,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:31.956789,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:32.567935,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:33.178909,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:33.781651,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:34.383292,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:34.986745,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:35.590472,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:36.193150,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:36.803523,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:37.406294,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:38.047097,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:38.649677,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:39.250999,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:39.853153,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:40.455037,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:41.055977,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:41.661803,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:42.258265,119.96,3.226
GREPOW - 32-0003,120,2019-11-03T15:47:42.899277,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:43.493987,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:44.095020,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:44.690718,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:45.294854,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:45.896283,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:46.498227,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:47.107116,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:47.716482,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:48.319171,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:48.928043,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:49.531574,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:50.140202,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:50.748328,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:51.350952,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:51.959606,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:52.568168,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:53.186071,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:53.786879,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:54.393852,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:54.996995,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:55.599636,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:56.207913,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:56.817311,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:57.420375,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:58.028176,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:58.638184,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:59.239689,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:47:59.848554,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:00.456636,119.96,3.209
