cell_type,current_sp,time,current,voltage
SONY 2170 VTC6A,21,2019-12-01T13:54:21.920836,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:22.534383,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:23.140219,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:23.746720,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:24.359106,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:24.965703,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:25.572575,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:26.179695,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:26.785612,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:27.408495,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:28.006485,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:28.612830,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:29.218432,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:29.824214,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:30.429719,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:31.035832,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:31.643281,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:32.249226,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:32.854545,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:33.459390,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:34.071919,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:34.684708,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:35.290022,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:35.903026,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:36.507115,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:37.111289,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:37.717693,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:38.355607,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:38.956173,21.06,3.641
SONY 2170 VTC6A,21,2019-12-01T13:54:39.557790,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:40.158430,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:40.759000,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:41.367058,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:41.982346,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:42.590240,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:43.198201,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:43.806459,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:44.413502,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:45.020784,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:45.628710,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:46.236695,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:46.844778,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:47.453416,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:48.060517,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:48.667621,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:49.274171,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:49.911202,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:50.504028,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:51.103380,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:51.703894,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:52.309714,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:52.923582,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:53.529207,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:54.143787,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:54.751834,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:55.361288,21.06,3.624
SONY 2170 VTC6A,21,2019-12-01T13:54:55.968610,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:54:56.576293,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:54:57.182375,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:54:57.788744,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:54:58.395049,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:54:59.001404,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:54:59.623945,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:00.230193,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:00.835577,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:01.441914,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:02.048043,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:02.653751,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:03.266738,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:03.871558,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:04.484063,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:05.090085,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:05.695493,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:06.339044,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:06.937375,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:07.537755,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:08.136268,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:08.734052,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:09.338956,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:09.943521,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:10.556005,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:11.168133,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:11.774885,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:12.379704,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:12.984643,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:13.596830,21.06,3.608
SONY 2170 VTC6A,21,2019-12-01T13:55:14.202559,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:14.806574,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:15.411815,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:16.015778,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:16.620238,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:17.226795,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:17.833211,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:18.440045,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:19.054911,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:19.655421,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:20.261721,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:20.867582,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:21.473427,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:22.080146,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:22.686428,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:23.293448,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:23.936915,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:24.535712,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:25.127811,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:25.733391,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:26.346332,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:26.958467,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:27.564730,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:28.169631,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:28.783165,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:29.389232,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:29.994909,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:30.608208,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:31.215504,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:31.821055,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:32.425651,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:33.030779,21.06,3.591
SONY 2170 VTC6A,21,2019-12-01T13:55:33.665497,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:34.262236,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:34.866651,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:35.471828,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:36.084046,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:36.695728,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:37.299172,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:37.902506,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:38.505632,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:39.125074,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:39.728212,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:40.341115,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:40.946046,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:41.550886,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:42.156318,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:42.768173,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:43.374213,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:43.979438,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:44.583791,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:45.187998,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:45.791711,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:46.395975,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:47.001030,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:47.606778,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:48.211008,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:48.815901,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:49.419969,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:50.023400,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:50.634167,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:51.246062,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:51.856635,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:52.460308,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:53.064295,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:53.698390,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:54.303057,21.06,3.574
SONY 2170 VTC6A,21,2019-12-01T13:55:54.917880,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:55:55.512035,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:55:56.112006,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:55:56.709069,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:55:57.316233,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:55:57.922641,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:55:58.529467,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:55:59.137455,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:55:59.744957,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:00.351694,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:00.958826,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:01.566149,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:02.173314,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:02.780985,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:03.382040,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:03.996875,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:04.604223,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:05.211390,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:05.818055,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:06.424336,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:07.039262,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:07.645357,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:08.251875,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:08.857573,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:09.464165,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:10.070685,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:10.676826,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:11.285511,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:11.895339,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:12.506114,21.06,3.558
SONY 2170 VTC6A,21,2019-12-01T13:56:13.109092,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:13.718623,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:14.321280,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:14.930648,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:15.534997,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:16.136940,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:16.745856,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:17.354592,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:17.963662,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:18.565089,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:19.175480,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:19.777724,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:20.386679,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:20.995042,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:21.603887,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:22.205749,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:22.844969,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:23.440697,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:24.041890,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:24.643682,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:25.244479,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:25.845052,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:26.459945,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:27.062155,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:27.670037,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:28.278129,21.06,3.541
