cell_type,current_sp,time,current,voltage
Samsung INR21700-40T A,21,2019-11-30T20:50:32.864896,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:33.469731,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:34.081996,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:34.688853,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:35.293544,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:35.897513,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:36.501537,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:37.105979,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:37.719755,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:38.331622,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:38.930033,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:39.535180,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:40.147870,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:40.760410,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:41.395384,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:41.993340,21.06,3.641
Samsung INR21700-40T A,21,2019-11-30T20:50:42.608541,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:43.199930,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:43.797911,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:44.403016,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:45.008258,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:45.620712,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:46.226898,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:46.841986,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:47.447150,21.06,3.624
