cell_type,current_sp,time,current,voltage
GREPOW - 32-0002,120,2019-11-03T17:12:51.746247,0.07,4.271
GREPOW - 32-0002,120,2019-11-03T17:12:52.385743,0.07,4.271
GREPOW - 32-0002,120,2019-11-03T17:12:53.054144,0.07,4.271
GREPOW - 32-0002,120,2019-11-03T17:12:53.718328,0.07,4.271
GREPOW - 32-0002,120,2019-11-03T17:12:54.381688,0.07,4.271
GREPOW - 32-0002,120,2019-11-03T17:12:55.076007,120.0,4.072
GREPOW - 32-0002,120,2019-11-03T17:12:55.671181,120.0,4.039
GREPOW - 32-0002,120,2019-11-03T17:12:56.265855,120.0,4.039
GREPOW - 32-0002,120,2019-11-03T17:12:56.860025,120.0,4.039
GREPOW - 32-0002,120,2019-11-03T17:12:57.454716,120.0,4.022
GREPOW - 32-0002,120,2019-11-03T17:12:58.050131,120.0,4.022
GREPOW - 32-0002,120,2019-11-03T17:12:58.645573,120.0,4.022
GREPOW - 32-0002,120,2019-11-03T17:12:59.256111,120.0,4.006
GREPOW - 32-0002,120,2019-11-03T17:12:59.859455,120.0,4.006
GREPOW - 32-0002,120,2019-11-03T17:13:00.453619,120.0,4.006
GREPOW - 32-0002,120,2019-11-03T17:13:01.047536,120.0,4.006
GREPOW - 32-0002,120,2019-11-03T17:13:01.648558,120.0,4.006
GREPOW - 32-0002,120,2019-11-03T17:13:02.256527,120.0,3.989
GREPOW - 32-0002,120,2019-11-03T17:13:02.863934,120.0,3.989
GREPOW - 32-0002,120,2019-11-03T17:13:03.469881,120.0,3.989
GREPOW - 32-0002,120,2019-11-03T17:13:04.077674,120.0,3.989
GREPOW - 32-0002,120,2019-11-03T17:13:04.683649,120.0,3.989
GREPOW - 32-0002,120,2019-11-03T17:13:05.289496,120.0,3.989
GREPOW - 32-0002,120,2019-11-03T17:13:05.896038,120.0,3.973
GREPOW - 32-0002,120,2019-11-03T17:13:06.500260,120.0,3.973
GREPOW - 32-0002,120,2019-11-03T17:13:07.105117,120.0,3.973
GREPOW - 32-0002,120,2019-11-03T17:13:07.709564,120.0,3.973
GREPOW - 32-0002,120,2019-11-03T17:13:08.313899,120.0,3.973
GREPOW - 32-0002,120,2019-11-03T17:13:08.919046,120.0,3.973
GREPOW - 32-0002,120,2019-11-03T17:13:09.524743,120.0,3.973
GREPOW - 32-0002,120,2019-11-03T17:13:10.128699,120.0,3.973
GREPOW - 32-0002,120,2019-11-03T17:13:10.736170,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:11.341874,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:11.949235,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:12.556226,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:13.161200,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:13.767350,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:14.373235,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:14.977773,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:15.583150,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:16.198987,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:16.806455,120.0,3.956
GREPOW - 32-0002,120,2019-11-03T17:13:17.412031,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:18.018846,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:18.624122,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:19.228942,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:19.850281,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:20.448546,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:21.054041,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:21.658349,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:22.262823,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:22.867670,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:23.471346,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:24.075923,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:24.680958,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:25.286220,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:25.891581,120.0,3.94
GREPOW - 32-0002,120,2019-11-03T17:13:26.496562,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:27.100093,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:27.705180,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:28.311063,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:28.914942,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:29.519131,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:30.122757,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:30.728097,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:31.332523,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:31.938179,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:32.541677,119.96,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:33.152996,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:33.756588,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:34.360741,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:34.964028,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:35.567438,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:36.201325,119.96,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:36.796722,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:37.393415,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:37.992593,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:38.599372,119.96,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:39.205347,120.0,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:39.812642,119.96,3.923
GREPOW - 32-0002,120,2019-11-03T17:13:40.418518,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:41.022071,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:41.627152,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:42.232109,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:42.836183,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:43.439846,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:44.045208,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:44.649077,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:45.252742,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:45.855977,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:46.467711,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:47.072477,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:47.684946,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:48.288512,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:48.884552,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:49.487932,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:50.128388,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:50.731786,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:51.333761,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:51.931355,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:52.527679,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:53.123665,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:53.734266,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:54.336194,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:54.946597,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:55.548539,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:56.152022,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:56.761147,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:57.370081,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:57.972242,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:58.576637,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:59.180965,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:13:59.785550,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:14:00.389465,120.0,3.906
GREPOW - 32-0002,120,2019-11-03T17:14:00.992350,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:14:01.604098,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:14:02.207137,119.96,3.906
GREPOW - 32-0002,120,2019-11-03T17:14:02.809857,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:03.413548,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:04.018498,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:04.622039,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:05.226094,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:05.829944,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:06.434529,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:07.037040,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:07.648926,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:08.253159,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:08.848876,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:09.459832,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:10.062359,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:10.665281,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:11.274506,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:11.879668,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:12.484840,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:13.088311,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:13.722243,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:14.318687,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:14.922032,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:15.524982,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:16.129778,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:16.733365,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:17.328764,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:17.924414,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:18.526821,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:19.136323,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:19.741657,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:20.344548,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:20.947796,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:21.550797,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:22.153088,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:22.762957,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:23.371373,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:23.976352,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:24.578786,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:25.187291,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:25.789708,119.96,3.89
GREPOW - 32-0002,120,2019-11-03T17:14:26.398329,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:27.006257,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:27.614496,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:28.225730,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:28.830429,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:29.434653,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:30.038337,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:30.649762,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:31.253763,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:31.858533,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:32.468481,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:33.072352,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:33.675334,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:34.278640,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:34.888328,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:35.497281,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:36.129967,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:36.732213,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:37.334350,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:37.938423,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:38.534379,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:39.137743,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:39.733759,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:40.337612,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:40.939794,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:41.542501,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:42.151396,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:42.761018,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:43.363880,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:43.967488,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:44.576722,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:45.178193,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:45.787780,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:46.396823,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:46.998881,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:47.607583,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:48.218919,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:48.822212,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:49.425793,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:50.028177,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:50.631016,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:51.241826,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:51.845300,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:52.447607,119.96,3.873
GREPOW - 32-0002,120,2019-11-03T17:14:53.087590,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:53.690425,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:54.293148,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:54.895947,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:55.498341,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:56.100558,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:56.702667,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:57.303642,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:57.905450,119.96,3.857
GREPOW - 32-0002,120,2019-11-03T17:14:58.512854,119.96,3.857
